900	86	10810800
910	89	10810800
924	92	10810800
936	88	10810800
945	85	10810800
975	90	10810800
990	87	10810800
1001	88	10810800
1008	88	10810800
1040	92	10810800
1050	89	10810800
1080	87	10810800
1092	91	10810800
1100	95	10810800
1144	94	10810800
1155	92	10810800
1170	92	10810800
1188	88	10810800
1200	90	10810800
1232	91	10810800
1260	91	10810800
1287	94	10810800
1300	92	10810800
1320	92	10810800
1350	92	10810800
1365	98	10810800
1386	93	10810800
1400	94	10810800
1404	90	10810800
1430	92	10810800
1456	92	10810800
1485	97	10810800
1512	94	10810800
1540	95	10810800
1560	91	10810800
1575	92	10810800
1584	102	10810800
1638	95	10810800
1650	95	10810800
1680	96	10810800
1716	94	10810800
1755	96	10810800
1800	98	10810800
1820	96	10810800
1848	95	10810800
1872	98	10810800
1890	96	10810800
1925	106	10810800
1950	97	10810800
1980	96	10810800
2002	96	10810800
2079	97	10810800
2100	97	10810800
2145	98	10810800
2160	99	10810800
2184	97	10810800
2200	99	10810800
2275	105	10810800
2288	101	10810800
2310	97	10810800
2340	99	10810800
2376	99	10810800
2457	99	10810800
2475	99	10810800
2520	101	10810800
2574	101	10810800
2600	100	10810800
2640	103	10810800
2700	111	10810800
2730	101	10810800
2772	102	10810800
2800	104	10810800
2808	103	10810800
2860	102	10810800
2925	102	10810800
2970	104	10810800
3003	103	10810800
3024	105	10810800
3080	116	10810800
3120	104	10810800
3150	106	10810800
3276	106	10810800
3300	107	10810800
3432	108	10810800
3465	108	10810800
3510	108	10810800
3575	110	10810800
3600	119	10810800
3640	111	10810800
3696	110	10810800
3780	112	10810800
3850	112	10810800
3861	114	10810800
3900	112	10810800
3960	113	10810800
4004	114	10810800
4095	117	10810800
4158	121	10810800
4200	116	10810800
4290	118	10810800
4368	118	10810800
4400	118	10810800
4550	119	10810800
4620	121	10810800
4680	121	10810800
4725	129	10810800
4752	122	10810800
4914	127	10810800
4950	124	10810800
5005	125	10810800
5040	125	10810800
5148	129	10810800
5200	127	10810800
5400	133	10810800
5460	135	10810800
5544	132	10810800
5616	133	10810800
5720	135	10810800
5775	136	10810800
5850	137	10810800
5940	138	10810800
6006	150	10810800
6160	141	10810800
6300	142	10810800
6435	145	10810800
6552	147	10810800
6600	147	10810800
6825	151	10810800
6864	160	10810800
6930	154	10810800
7020	156	10810800
7150	158	10810800
7280	160	10810800
7425	161	10810800
7560	164	10810800
7700	180	10810800
7722	168	10810800
7800	170	10810800
7920	171	10810800
8008	173	10810800
8190	175	10810800
8316	184	10810800
8400	179	10810800
8580	180	10810800
8775	186	10810800
9009	188	10810800
9100	196	10810800
9240	198	10810800
9360	193	10810800
9450	197	10810800
9828	201	10810800
9900	207	10810800
10010	211	10810800
10296	214	10810800
10395	213	10810800
10725	221	10810800
10800	219	10810800
10920	226	10810800
11088	227	10810800
11440	234	10810800
11550	236	10810800
11700	245	10810800
11880	243	10810800
12012	245	10810800
12285	251	10810800
12600	265	10810800
12870	255	10810800
13104	257	10810800
13200	260	10810800
13650	275	10810800
13860	269	10810800
14040	269	10810800
14300	280	10810800
14850	289	10810800
15015	283	10810800
15120	287	10810800
15400	292	10810800
15444	301	10810800
15600	292	10810800
16016	297	10810800
16380	315	10810800
16632	307	10810800
17160	310	10810800
17325	319	10810800
17550	320	10810800
18018	326	10810800
18200	326	10810800
18480	347	10810800
18900	340	10810800
19305	346	10810800
19656	371	10810800
19800	365	10810800
20020	377	10810800
20475	387	10810800
20592	378	10810800
20790	392	10810800
21450	402	10810800
21840	412	10810800
23100	447	10810800
23400	441	10810800
23760	472	10810800
24024	466	10810800
24570	488	10810800
25025	499	10810800
25200	505	10810800
25740	521	10810800
27027	557	10810800
27300	568	10810800
27720	570	10810800
28080	581	10810800
28600	586	10810800
29700	625	10810800
30030	636	10810800
30800	644	10810800
30888	648	10810800
